,SEASON_ID,GAME_ID,MATCHUP,TEAM_ID,GAME_DATE,VH,Team,Final,Open,Close,ML
101,22007.0,20700051.0,SAC vs. SEA,1610612758.0,2007-11-06,H,SAC,104,3,2,-130
102,22007.0,20700053.0,CLE @ GSW,1610612739.0,2007-11-06,V,CLE,108,1,209.5,115
103,22007.0,20700053.0,GSW vs. CLE,1610612744.0,2007-11-06,H,GSW,104,209,2,-135
104,22007.0,20700052.0,NOH @ LAL,1610612740.0,2007-11-06,V,NOP,118,207,205.5,135
105,22007.0,20700052.0,LAL vs. NOH,1610612747.0,2007-11-06,H,LAL,104,3.5,3,-155
106,22007.0,20700054.0,ORL @ TOR,1610612753.0,2007-11-07,V,ORL,105,186.5,191.5,170
107,22007.0,20700054.0,TOR vs. ORL,1610612761.0,2007-11-07,H,TOR,96,3,4,-200
108,22007.0,20700056.0,PHX @ ATL,1610612756.0,2007-11-07,V,PHX,96,5.5,5,-230
109,22007.0,20700056.0,ATL vs. PHX,1610612737.0,2007-11-07,H,ATL,105,208.5,207,190
110,22007.0,20700057.0,LAC @ IND,1610612746.0,2007-11-07,V,LAC,104,200.5,207.5,240
111,22007.0,20700057.0,IND vs. LAC,1610612754.0,2007-11-07,H,IND,89,5,6.5,-290
112,22007.0,20700055.0,CHA @ PHI,1610612766.0,2007-11-07,V,CHA,63,190,189,165
113,22007.0,20700055.0,PHI vs. CHA,1610612755.0,2007-11-07,H,PHI,94,3.5,4,-195
114,22007.0,20700058.0,DEN @ BOS,1610612743.0,2007-11-07,V,DEN,93,203,202.5,245
115,22007.0,20700058.0,BOS vs. DEN,1610612738.0,2007-11-07,H,BOS,119,5.5,6.5,-295
116,22007.0,20700059.0,MIA @ SAS,1610612748.0,2007-11-07,V,MIA,78,185.5,180.5,800
117,22007.0,20700059.0,SAS vs. MIA,1610612759.0,2007-11-07,H,SAS,88,10.5,11.5,-1200
118,22007.0,20700060.0,CLE @ UTA,1610612739.0,2007-11-07,V,CLE,101,196,194.5,400
119,22007.0,20700060.0,UTA vs. CLE,1610612762.0,2007-11-07,H,UTA,103,8,9,-500
120,22007.0,20700061.0,MEM @ SEA,1610612763.0,2007-11-07,V,MEM,105,219.5,218.5,-110
121,22007.0,20700061.0,SEA vs. MEM,1610612760.0,2007-11-07,H,OKC,98,1.5,pk,-110
122,22007.0,20700062.0,NOH @ POR,1610612740.0,2007-11-07,V,NOP,90,2.5,2.5,-145
123,22007.0,20700062.0,POR vs. NOH,1610612757.0,2007-11-07,H,POR,93,202,201.5,125
124,22007.0,20700063.0,WAS @ NJN,1610612764.0,2007-11-08,V,WAS,85,194,190,235
125,22007.0,20700063.0,NJN vs. WAS,1610612751.0,2007-11-08,H,BKN,87,6,6,-275
126,22007.0,20700064.0,DET @ CHI,1610612765.0,2007-11-08,V,DET,93,184,182,100
127,22007.0,20700064.0,CHI vs. DET,1610612741.0,2007-11-08,H,CHI,97,1.5,1,-120
128,22007.0,20700065.0,DAL @ GSW,1610612742.0,2007-11-08,V,DAL,120,7.5,7.5,-325
129,22007.0,20700065.0,GSW vs. DAL,1610612744.0,2007-11-08,H,GSW,115,213.5,216,275
130,22007.0,20700066.0,TOR @ PHI,1610612761.0,2007-11-09,V,TOR,105,188,2,-130
131,22007.0,20700066.0,PHI vs. TOR,1610612755.0,2007-11-09,H,PHI,103,1,187.5,110
132,22007.0,20700067.0,IND @ CHA,1610612754.0,2007-11-09,V,IND,87,194.5,195,105
133,22007.0,20700067.0,CHA vs. IND,1610612766.0,2007-11-09,H,CHA,96,3,1.5,-125
134,22007.0,20700068.0,ATL @ BOS,1610612737.0,2007-11-09,V,ATL,83,194,193,360
135,22007.0,20700068.0,BOS vs. ATL,1610612738.0,2007-11-09,H,BOS,106,7,8.5,-430
136,22007.0,20700069.0,ORL @ NYK,1610612753.0,2007-11-09,V,ORL,112,1,201.5,-105
137,22007.0,20700069.0,NYK vs. ORL,1610612752.0,2007-11-09,H,NYK,102,198.5,1,-115
138,22007.0,20700070.0,PHX @ MIA,1610612756.0,2007-11-09,V,PHX,106,8.5,8,-375
139,22007.0,20700070.0,MIA vs. PHX,1610612748.0,2007-11-09,H,MIA,101,201,195.5,315
140,22007.0,20700072.0,LAC @ DET,1610612746.0,2007-11-09,V,LAC,79,192,191.5,315
141,22007.0,20700072.0,DET vs. LAC,1610612765.0,2007-11-09,H,DET,103,7.5,8,-375
142,22007.0,20700073.0,SAS @ NOH,1610612759.0,2007-11-09,V,SAS,97,3.5,3.5,-165
143,22007.0,20700073.0,NOH vs. SAS,1610612740.0,2007-11-09,H,NOP,85,188,186,145
144,22007.0,20700071.0,DEN @ WAS,1610612743.0,2007-11-09,V,DEN,118,3,2,-130
145,22007.0,20700071.0,WAS vs. DEN,1610612764.0,2007-11-09,H,WAS,92,210.5,209.5,110
146,22007.0,20700074.0,MIL @ HOU,1610612749.0,2007-11-09,V,MIL,88,191,188.5,395
147,22007.0,20700074.0,HOU vs. MIL,1610612745.0,2007-11-09,H,HOU,104,9.5,9,-475
148,22007.0,20700075.0,MEM @ POR,1610612763.0,2007-11-09,V,MEM,98,208,208.5,120
149,22007.0,20700075.0,POR vs. MEM,1610612757.0,2007-11-09,H,POR,110,1,2.5,-140
150,22007.0,20700078.0,UTA @ SEA,1610612762.0,2007-11-09,V,UTA,103,7,6.5,-290
151,22007.0,20700078.0,SEA vs. UTA,1610612760.0,2007-11-09,H,OKC,101,210.5,211.5,240
152,22007.0,20700076.0,MIN @ LAL,1610612750.0,2007-11-09,V,MIN,93,201,204,600
153,22007.0,20700076.0,LAL vs. MIN,1610612747.0,2007-11-09,H,LAL,107,11,11,-800
154,22007.0,20700077.0,CLE @ SAC,1610612739.0,2007-11-09,V,CLE,93,6.5,5.5,-245
155,22007.0,20700077.0,SAC vs. CLE,1610612758.0,2007-11-09,H,SAC,91,194.5,192.5,205
156,22007.0,20700080.0,DEN @ IND,1610612743.0,2007-11-10,V,DEN,113,210.5,1.5,-125
157,22007.0,20700080.0,IND vs. DEN,1610612754.0,2007-11-10,H,IND,106,pk,212,105
158,22007.0,20700079.0,PHX @ ORL,1610612756.0,2007-11-10,V,PHX,106,205.5,1.5,-125
159,22007.0,20700079.0,ORL vs. PHX,1610612753.0,2007-11-10,H,ORL,96,pk,209,105
160,22007.0,20700081.0,BOS @ NJN,1610612738.0,2007-11-10,V,BOS,112,186,3,-150
161,22007.0,20700081.0,NJN vs. BOS,1610612751.0,2007-11-10,H,BKN,101,2,182.5,130
162,22007.0,20700082.0,TOR @ CHI,1610612761.0,2007-11-10,V,TOR,101,191,189.5,220
163,22007.0,20700082.0,CHI vs. TOR,1610612741.0,2007-11-10,H,CHI,71,5.5,6.5,-260
164,22007.0,20700083.0,MEM @ UTA,1610612763.0,2007-11-10,V,MEM,94,219,216,475
165,22007.0,20700083.0,UTA vs. MEM,1610612762.0,2007-11-10,H,UTA,118,11,10,-600
166,22007.0,20700084.0,MIN @ SAC,1610612750.0,2007-11-10,V,MIN,93,193.5,193,170
167,22007.0,20700084.0,SAC vs. MIN,1610612758.0,2007-11-10,H,SAC,100,4.5,4.5,-200
168,22007.0,20700085.0,DAL @ POR,1610612742.0,2007-11-10,V,DAL,82,8,7.5,-350
169,22007.0,20700085.0,POR vs. DAL,1610612757.0,2007-11-10,H,POR,91,202.5,201.5,290
170,22007.0,20700086.0,WAS @ ATL,1610612764.0,2007-11-11,V,WAS,101,195.5,192.5,190
171,22007.0,20700086.0,ATL vs. WAS,1610612737.0,2007-11-11,H,ATL,90,5,5.5,-230
172,22007.0,20700089.0,HOU @ CHA,1610612745.0,2007-11-11,V,HOU,85,5.5,6.5,-275
173,22007.0,20700089.0,CHA vs. HOU,1610612766.0,2007-11-11,H,CHA,82,187.5,186,235
174,22007.0,20700088.0,NOH @ PHI,1610612740.0,2007-11-11,V,NOP,93,2,3,-150
175,22007.0,20700088.0,PHI vs. NOH,1610612755.0,2007-11-11,H,PHI,72,192.5,190.5,130
176,22007.0,20700087.0,MIA @ NYK,1610612748.0,2007-11-11,V,MIA,75,196,192,130
177,22007.0,20700087.0,NYK vs. MIA,1610612752.0,2007-11-11,H,NYK,72,4,3,-150
178,22007.0,20700090.0,MIL @ SAS,1610612749.0,2007-11-11,V,MIL,88,185,186.5,550
179,22007.0,20700090.0,SAS vs. MIL,1610612759.0,2007-11-11,H,SAS,113,10.5,10.5,-700
180,22007.0,20700091.0,DET @ SEA,1610612765.0,2007-11-11,V,DET,107,6.5,6.5,-275
181,22007.0,20700091.0,SEA vs. DET,1610612760.0,2007-11-11,H,OKC,103,199,196,235
182,22007.0,20700092.0,CLE @ LAC,1610612739.0,2007-11-11,V,CLE,103,196,1,-110
183,22007.0,20700092.0,LAC vs. CLE,1610612746.0,2007-11-11,H,LAC,95,pk,192,-110
184,22007.0,20700093.0,NOH @ NJN,1610612740.0,2007-11-12,V,NOP,84,189,2,-130
185,22007.0,20700093.0,NJN vs. NOH,1610612751.0,2007-11-12,H,BKN,82,2,184.5,110
186,22007.0,20700094.0,CLE @ DEN,1610612739.0,2007-11-12,V,CLE,100,205.5,208,285
187,22007.0,20700094.0,DEN vs. CLE,1610612743.0,2007-11-12,H,DEN,122,6.5,7.5,-335
188,22007.0,20700095.0,SAC @ UTA,1610612758.0,2007-11-12,V,SAC,93,204.5,206,1050
189,22007.0,20700095.0,UTA vs. SAC,1610612762.0,2007-11-12,H,UTA,117,13.5,14,-1700
190,22007.0,20700097.0,SEA @ ORL,1610612760.0,2007-11-13,V,OKC,76,209.5,209,525
191,22007.0,20700097.0,ORL vs. SEA,1610612753.0,2007-11-13,H,ORL,103,10.5,10.5,-650
192,22007.0,20700096.0,MIA @ CHA,1610612748.0,2007-11-13,V,MIA,76,181,178,105
193,22007.0,20700096.0,CHA vs. MIA,1610612766.0,2007-11-13,H,CHA,91,2,1.5,-125
194,22007.0,20700098.0,BOS @ IND,1610612738.0,2007-11-13,V,BOS,101,6,7,-300
195,22007.0,20700098.0,IND vs. BOS,1610612754.0,2007-11-13,H,IND,86,197.5,198,250
196,22007.0,20700099.0,HOU @ MEM,1610612745.0,2007-11-13,V,HOU,99,6.5,6.5,-270
197,22007.0,20700099.0,MEM vs. HOU,1610612763.0,2007-11-13,H,MEM,105,198.5,201.5,230
198,22007.0,20700100.0,PHI @ DAL,1610612755.0,2007-11-13,V,PHI,84,190.5,192.5,600
199,22007.0,20700100.0,DAL vs. PHI,1610612742.0,2007-11-13,H,DAL,99,12,11,-800
200,22007.0,20700101.0,LAL @ SAS,1610612747.0,2007-11-13,V,LAL,92,198.5,199,305
201,22007.0,20700101.0,SAS vs. LAL,1610612759.0,2007-11-13,H,SAS,107,8.5,8,-365
202,22007.0,20700102.0,NYK @ PHX,1610612752.0,2007-11-13,V,NYK,102,207,210.5,900
203,22007.0,20700102.0,PHX vs. NYK,1610612756.0,2007-11-13,H,PHX,113,11,13,-1400
204,22007.0,20700103.0,DET @ POR,1610612765.0,2007-11-13,V,DET,94,4.5,5,-230
205,22007.0,20700103.0,POR vs. DET,1610612757.0,2007-11-13,H,POR,102,189,190,190
206,22007.0,20700105.0,IND @ WAS,1610612754.0,2007-11-14,V,IND,90,201.5,200.5,200
207,22007.0,20700105.0,WAS vs. IND,1610612764.0,2007-11-14,H,WAS,103,6,5.5,-240
208,22007.0,20700107.0,ORL @ CLE,1610612753.0,2007-11-14,V,ORL,117,194.5,190.5,130
209,22007.0,20700107.0,CLE vs. ORL,1610612739.0,2007-11-14,H,CLE,116,4.5,3,-150
210,22007.0,20700104.0,UTA @ TOR,1610612762.0,2007-11-14,V,UTA,92,203,204,-110
211,22007.0,20700104.0,TOR vs. UTA,1610612761.0,2007-11-14,H,TOR,88,1,pk,-110
212,22007.0,20700106.0,CHA @ ATL,1610612766.0,2007-11-14,V,CHA,109,187.5,188,200
213,22007.0,20700106.0,ATL vs. CHA,1610612737.0,2007-11-14,H,ATL,117,5,5.5,-240
214,22007.0,20700109.0,SEA @ MIA,1610612760.0,2007-11-14,V,OKC,104,193.5,191.5,240
215,22007.0,20700109.0,MIA vs. SEA,1610612748.0,2007-11-14,H,MIA,95,6,7,-290
216,22007.0,20700108.0,NJN @ BOS,1610612751.0,2007-11-14,V,BKN,69,184.5,181,525
217,22007.0,20700108.0,BOS vs. NJN,1610612738.0,2007-11-14,H,BOS,91,9.5,10,-650
218,22007.0,20700112.0,SAC @ MIN,1610612758.0,2007-11-14,V,SAC,103,194,190.5,110
219,22007.0,20700112.0,MIN vs. SAC,1610612750.0,2007-11-14,H,MIN,108,3,2,-130
220,22007.0,20700110.0,MEM @ MIL,1610612763.0,2007-11-14,V,MEM,99,205,206.5,220
221,22007.0,20700110.0,MIL vs. MEM,1610612749.0,2007-11-14,H,MIL,102,6,6.5,-260
222,22007.0,20700111.0,PHI @ NOH,1610612755.0,2007-11-14,V,PHI,76,187.5,187.5,370
223,22007.0,20700111.0,NOH vs. PHI,1610612740.0,2007-11-14,H,NOP,95,8.5,8.5,-450
224,22007.0,20700114.0,POR @ DEN,1610612757.0,2007-11-14,V,POR,93,211.5,212,550
225,22007.0,20700114.0,DEN vs. POR,1610612743.0,2007-11-14,H,DEN,110,10,11,-700
226,22007.0,20700113.0,LAL @ HOU,1610612747.0,2007-11-14,V,LAL,93,199,199.5,240
227,22007.0,20700113.0,HOU vs. LAL,1610612745.0,2007-11-14,H,HOU,90,7.5,6.5,-290
228,22007.0,20700115.0,NYK @ LAC,1610612752.0,2007-11-14,V,NYK,81,200,200.5,275
229,22007.0,20700115.0,LAC vs. NYK,1610612746.0,2007-11-14,H,LAC,84,7,7.5,-325
230,22007.0,20700116.0,DET @ GSW,1610612765.0,2007-11-14,V,DET,111,3,1,-120
231,22007.0,20700116.0,GSW vs. DET,1610612744.0,2007-11-14,H,GSW,104,207,211,100
232,22007.0,20700117.0,SAS @ DAL,1610612759.0,2007-11-15,V,SAS,92,186.5,189.5,105
233,22007.0,20700117.0,DAL vs. SAS,1610612742.0,2007-11-15,H,DAL,105,3,1.5,-125
234,22007.0,20700118.0,CHI @ PHX,1610612741.0,2007-11-15,V,CHI,102,203,204,355
235,22007.0,20700118.0,PHX vs. CHI,1610612756.0,2007-11-15,H,PHX,112,7.5,8.5,-425
236,22007.0,20700120.0,POR @ PHI,1610612757.0,2007-11-16,V,POR,88,186,184,130
237,22007.0,20700120.0,PHI vs. POR,1610612755.0,2007-11-16,H,PHI,92,3,3,-150
238,22007.0,20700119.0,IND @ TOR,1610612754.0,2007-11-16,V,IND,101,193.5,195.5,285
239,22007.0,20700119.0,TOR vs. IND,1610612761.0,2007-11-16,H,TOR,110,8.5,7.5,-335
240,22007.0,20700121.0,MIA @ BOS,1610612748.0,2007-11-16,V,MIA,91,184,183,525
241,22007.0,20700121.0,BOS vs. MIA,1610612738.0,2007-11-16,H,BOS,92,10.5,10,-650
242,22007.0,20700122.0,ORL @ NJN,1610612753.0,2007-11-16,V,ORL,95,3.5,3.5,-170
243,22007.0,20700122.0,NJN vs. ORL,1610612751.0,2007-11-16,H,BKN,70,184,186,150
244,22007.0,20700124.0,UTA @ CLE,1610612762.0,2007-11-16,V,UTA,94,2,199.5,105
245,22007.0,20700124.0,CLE vs. UTA,1610612739.0,2007-11-16,H,CLE,99,203,1.5,-125
246,22007.0,20700123.0,SEA @ ATL,1610612760.0,2007-11-16,V,OKC,126,206,204.5,235
247,22007.0,20700123.0,ATL vs. SEA,1610612737.0,2007-11-16,H,ATL,123,7.5,6,-275
248,22007.0,20700126.0,HOU @ SAS,1610612745.0,2007-11-16,V,HOU,84,181,177.5,400
249,22007.0,20700126.0,SAS vs. HOU,1610612759.0,2007-11-16,H,SAS,90,8.5,9,-500
250,22007.0,20700125.0,NOH @ MEM,1610612740.0,2007-11-16,V,NOP,120,3.5,3,-160
251,22007.0,20700125.0,MEM vs. NOH,1610612763.0,2007-11-16,H,MEM,118,202,204.5,140
252,22007.0,20700127.0,WAS @ MIN,1610612764.0,2007-11-16,V,WAS,105,2.5,3.5,-170
253,22007.0,20700127.0,MIN vs. WAS,1610612750.0,2007-11-16,H,MIN,89,194.5,191.5,150
254,22007.0,20700128.0,NYK @ SAC,1610612752.0,2007-11-16,V,NYK,115,199,198.5,150
255,22007.0,20700128.0,SAC vs. NYK,1610612758.0,2007-11-16,H,SAC,119,3,3.5,-170
256,22007.0,20700129.0,DET @ LAL,1610612765.0,2007-11-16,V,DET,91,201,198.5,155
257,22007.0,20700129.0,LAL vs. DET,1610612747.0,2007-11-16,H,LAL,103,3.5,4,-175
258,22007.0,20700130.0,LAC @ GSW,1610612746.0,2007-11-16,V,LAC,105,216,219.5,210
259,22007.0,20700130.0,GSW vs. LAC,1610612744.0,2007-11-16,H,GSW,122,3.5,5.5,-250
260,22007.0,20700131.0,POR @ WAS,1610612757.0,2007-11-17,V,POR,90,195,190,175
261,22007.0,20700131.0,WAS vs. POR,1610612764.0,2007-11-17,H,WAS,109,5.5,4.5,-205
262,22007.0,20700132.0,SEA @ CHA,1610612760.0,2007-11-17,V,OKC,84,196.5,199.5,300
